GEOID,NAMELSAD,neighborhood,court_count,courts_per_10k,courts_per_sqmi,median_household_income,income_q,total_population,pct_black,poverty_rate,LPA,OBESITY,MHLTH,area_sqmi,ALAND,city,has_court,lat,lon
17031820604,Census Tract 8206.04,,0,0.0,0.0,51029.0,Q1 (lowest),3551,0.11264432554210081,25.851872711912137,27.8,34.2,19.8,1.1297959681666478,2926158,Chicago,No court,41.74987807736281,-87.82686535548265
17031824116,Census Tract 8241.16,,0,0.0,0.0,81232.0,Q3,5141,4.473837774751994,8.344680023341763,19.1,28.2,14.8,3.093934025949155,8013252,Chicago,No court,41.6266133590794,-87.86830365896272
17031824114,Census Tract 8241.14,,0,0.0,0.0,138870.0,Q4 (highest),5330,1.3133208255159476,6.416510318949344,16.1,25.7,13.0,2.3718136918008885,6142969,Chicago,No court,41.617318275816515,-87.87962292644544
17031823806,Census Tract 8238.06,,0,0.0,0.0,63843.0,Q2,4004,3.7212787212787215,12.712287712287711,21.7,30.1,16.5,1.12426080738598,2911822,Chicago,No court,41.688098030247886,-87.80601252357879
17031824003,Census Tract 8240.03,,0,0.0,0.0,110645.0,Q4 (highest),6074,0.36219953901876856,1.4461072809820077,16.6,26.4,13.9,1.4701442632166635,3807656,Chicago,No court,41.66359747079296,-87.98573072000961
17031824122,Census Tract 8241.22,,0,0.0,0.0,144738.0,Q4 (highest),5805,4.25495262704565,3.962101636520241,17.2,26.7,13.9,1.5355461106383506,3977046,Chicago,No court,41.57995256886096,-87.81785453271202
17031063100,Census Tract 631,Lake View,0,0.0,0.0,97347.0,Q3,2357,2.800169707254985,8.315655494272379,10.3,22.6,15.2,0.06163155968290201,159625,Chicago,No court,41.93823193903282,-87.64677988247378
17031640400,Census Tract 6404,Clearing,1,2.9824038174768863,1.9401458487053773,93488.0,Q3,3353,1.4315538323889054,8.529674917983895,23.5,30.3,15.0,0.5154251679930564,1334945,Chicago,Has court,41.78117830136127,-87.79124739686101
17031640500,Census Tract 6405,Clearing,0,0.0,0.0,76250.0,Q2,4162,1.4175876982220088,8.096063382025253,23.9,30.7,15.1,0.25556759336336693,661917,Chicago,No court,41.77568235531827,-87.79098786029078
17031640600,Census Tract 6406,Clearing,0,0.0,0.0,74773.0,Q2,4387,0.41030316845224524,7.660359944623904,22.6,30.9,14.5,0.25473361266538685,659757,Chicago,No court,41.776036108935656,-87.77142981876794
17031640700,Census Tract 6407,Clearing,1,3.007518796992481,3.9415911318354206,78533.0,Q3,3325,1.5338345864661656,7.2481203007518795,25.9,32.1,15.1,0.25370465036903644,657092,Chicago,Has court,41.77641093526372,-87.75193560550355
17031640800,Census Tract 6408,Clearing,0,0.0,0.0,40556.0,Q1 (lowest),1456,1.2362637362637363,18.337912087912088,32.8,36.3,16.4,0.12616622161955962,326769,Chicago,No court,41.77482419504215,-87.73974224575205
17031650100,Census Tract 6501,West Lawn,0,0.0,0.0,65852.0,Q2,4263,1.1025099695050433,12.190336031395633,31.2,34.4,15.5,0.2600096988866358,673422,Chicago,No court,41.78237660898072,-87.71785492533068
17031650200,Census Tract 6502,West Lawn,0,0.0,0.0,93041.0,Q3,6748,0.0,6.135151155898043,28.5,33.4,14.9,0.38265544087462955,991073,Chicago,No court,41.782222120717286,-87.73022519147763
17031062500,Census Tract 625,Lake View,0,0.0,0.0,169917.0,Q4 (highest),1463,0.4784688995215311,11.346548188653452,12.4,26.2,14.5,0.06216360848003929,161003,Chicago,No court,41.94148802612662,-87.67110725178321
17031062600,Census Tract 626,Lake View,1,4.233700254022016,7.8480679724619415,177045.0,Q4 (highest),2362,1.397121083827265,4.191363251481795,10.3,23.5,13.0,0.12741989538175466,330016,Chicago,Has court,41.93597520220608,-87.6709842607829
17031062700,Census Tract 627,Lake View,1,3.450655624568668,7.966791552085834,136667.0,Q4 (highest),2898,1.621808143547274,8.700173310225304,10.4,23.2,13.5,0.12552104488515003,325098,Chicago,Has court,41.93608628484741,-87.6661103226328
17031062800,Census Tract 628,Lake View,1,2.655337227827934,7.954239875188492,166741.0,Q4 (highest),3766,0.7966011683483802,2.748865759274086,9.0,22.3,13.9,0.1257191153009203,325611,Chicago,Has court,41.936158698495476,-87.66126479864029
17031062900,Census Tract 629,Lake View,1,2.3121387283236996,7.9510898262417875,181429.0,Q4 (highest),4325,5.687861271676301,2.4277456647398843,9.3,21.8,14.5,0.12576892248149413,325740,Chicago,Has court,41.9362370422038,-87.65641126095656
17031063000,Census Tract 630,Lake View,0,0.0,0.0,103250.0,Q3,3017,3.646005966191581,10.00997672098437,9.4,21.6,14.8,0.12523262656043194,324351,Chicago,No court,41.936310301766376,-87.65156173453342
17031062400,Census Tract 624,Lake View,0,0.0,0.0,158542.0,Q4 (highest),1763,3.3465683494044245,8.961996596710154,12.1,23.7,14.3,0.06290994398429645,162936,Chicago,No court,41.94155555969448,-87.66628816416133
17031063200,Census Tract 632,Lake View,0,0.0,0.0,77183.0,Q2,6481,7.776577688628299,2.526906878802059,10.5,21.3,12.4,0.14161416964094042,366779,Chicago,No court,41.93916552998904,-87.63464320345828
17031063400,Census Tract 634,Lake View,0,0.0,0.0,116765.0,Q4 (highest),2395,5.260960334029228,5.052192066805845,9.7,22.1,14.5,0.06133310270163414,158852,Chicago,No court,41.9346595824628,-87.64673000892329
17031090300,Census Tract 903,Edison Park,1,7.331378299120235,5.442957956632664,117768.0,Q4 (highest),1364,0.0,7.6523031203566125,16.2,27.1,13.1,0.183723631151959,475842,Chicago,Has court,41.99911270572568,-87.81636458416983
17031100100,Census Tract 1001,Norwood Park,1,1.7914725904693658,2.190479573471901,109242.0,Q4 (highest),5582,0.017914725904693656,11.053385883195988,17.8,27.7,13.9,0.4565210340742891,1182384,Chicago,Has court,41.98958415845322,-87.78301360609623
17031100300,Census Tract 1003,Norwood Park,3,4.770233741453331,3.33391573435305,74250.0,Q2,6289,1.5900779138177772,11.911448868329753,21.6,26.7,13.0,0.8998427791943437,2330582,Chicago,Has court,41.98873303850588,-87.80426022102034
17031808301,Census Tract 8083.01,,0,0.0,0.0,70880.0,Q2,6102,1.6879711569977056,12.251824198201255,23.7,24.3,12.4,1.4777091631312578,3827249,Chicago,No court,42.03334090692745,-87.78514129903856
17031808302,Census Tract 8083.02,,0,0.0,0.0,86161.0,Q3,4487,2.206373969244484,14.946140035906645,20.5,23.5,12.2,0.5368874295942684,1390532,Chicago,No court,42.0322816147759,-87.7667893977647
17031808600,Census Tract 8086,,0,0.0,0.0,159583.0,Q4 (highest),2385,2.0964360587002098,4.1928721174004195,13.7,24.2,11.9,1.4721033456525667,3812730,Chicago,No court,42.06023296048793,-87.78560855167443
17031808702,Census Tract 8087.02,,0,0.0,0.0,58011.0,Q2,5338,8.935931060322218,28.793774319066145,16.2,19.4,22.7,0.3631476284832208,940548,Chicago,No court,42.055542130346325,-87.67188331578161
17031811401,Census Tract 8114.01,,0,0.0,0.0,89948.0,Q3,4786,2.528207271207689,8.697470206983066,27.5,31.3,15.9,0.5624195942220581,1456660,Chicago,No court,41.93357610259338,-87.87070541849033
17031811301,Census Tract 8113.01,,0,0.0,0.0,73171.0,Q2,4155,2.382671480144404,4.909747292418772,28.1,31.7,15.6,1.1370612527934492,2944975,Chicago,No court,41.91599477077465,-87.88329464010121
17031750600,Census Tract 7506,Morgan Park,2,5.46448087431694,3.935105405097428,58494.0,Q2,3660,92.34972677595628,27.90633608815427,32.6,41.8,17.2,0.508245598049103,1316350,Chicago,Has court,41.68863114142259,-87.65204932766167
17031812600,Census Tract 8126,,0,0.0,0.0,78929.0,Q3,3598,29.294052251250697,8.435754189944134,15.7,28.6,13.8,0.2429320135846189,629191,Chicago,No court,41.883548763275655,-87.77966606616499
17031803008,Census Tract 8030.08,,0,0.0,0.0,148947.0,Q4 (highest),4725,2.4550264550264553,2.9629629629629632,15.5,24.5,11.9,0.9716292121816781,2516508,Chicago,No court,42.11811335419131,-87.9704674099918
17031805110,Census Tract 8051.10,,0,0.0,0.0,104129.0,Q3,4265,3.798358733880422,6.336681013868962,19.3,24.7,12.2,0.7487359014790802,1939217,Chicago,No court,42.06282330810441,-87.97446667519075
17031805111,Census Tract 8051.11,,0,0.0,0.0,57265.0,Q2,7638,8.156585493584707,8.636921817437576,24.4,29.0,15.5,1.4906254391912241,3860702,Chicago,No court,42.031282189237345,-87.94372795648084
17031805112,Census Tract 8051.12,,0,0.0,0.0,85216.0,Q3,3366,4.337492572786691,5.88235294117647,22.2,24.8,12.7,1.1566169418545569,2995624,Chicago,No court,42.02267983348464,-87.9322770527376
17031805201,Census Tract 8052.01,,0,0.0,0.0,112656.0,Q4 (highest),3831,1.2007308796658835,17.102272727272727,23.4,24.5,12.3,0.7072542421045966,1831780,Chicago,No court,42.06086242355173,-87.83074471312246
17031820300,Census Tract 8203,,0,0.0,0.0,69306.0,Q2,6000,0.6,11.3,31.8,34.3,17.0,0.5361762293879354,1388690,Chicago,No court,41.791981813924174,-87.80703279039449
17031820400,Census Tract 8204,,0,0.0,0.0,56250.0,Q1 (lowest),4896,14.215686274509803,12.83258288988948,33.5,35.8,16.6,0.975396797205238,2526266,Chicago,No court,41.782107700603845,-87.8126326124331
17031820902,Census Tract 8209.02,,0,0.0,0.0,107750.0,Q4 (highest),6019,1.4952649941850806,11.207471647765177,29.8,32.9,17.3,0.8755133228416502,2267569,Chicago,No court,41.75399066395845,-87.75301792984584
17031821001,Census Tract 8210.01,,0,0.0,0.0,62069.0,Q2,5150,3.1844660194174756,16.446601941747574,28.1,32.5,18.0,0.7620857702815611,1973793,Chicago,No court,41.742172095997155,-87.79136103292375
17031827805,Census Tract 8278.05,,0,0.0,0.0,97361.0,Q3,2541,84.84848484848484,17.158598976780794,25.4,37.3,15.0,1.1029630253113143,2856661,Chicago,No court,41.583940355327286,-87.60107362865823
17031828000,Census Tract 8280,,0,0.0,0.0,67939.0,Q2,5072,41.81782334384858,6.121224244848969,21.2,32.0,15.0,0.9786894765535593,2534794,Chicago,No court,41.57323031533828,-87.54176115418674
17031828100,Census Tract 8281,,0,0.0,0.0,64782.0,Q2,5051,46.60463274599089,24.213027123341913,27.5,36.2,17.1,0.9093354872686669,2355168,Chicago,No court,41.5634411634113,-87.53562973839328
17031828202,Census Tract 8282.02,,0,0.0,0.0,59464.0,Q2,5368,57.93591654247392,23.025335320417287,27.8,37.3,17.1,0.9295618358077334,2407554,Chicago,No court,41.5610693102026,-87.56585303549429
17031283100,Census Tract 2831,"Little Italy, Uic",2,7.451564828614008,23.924549565153132,61806.0,Q2,2684,19.821162444113263,28.390461997019372,22.4,26.9,16.7,0.08359614021377705,216513,Chicago,Has court,41.869274106116784,-87.6640920122828
17031283800,Census Tract 2838,"Little Italy, Uic",1,2.7987685418415897,6.88390858977562,86103.0,Q3,3573,55.55555555555556,18.052057094878254,23.4,34.5,16.9,0.14526631011417815,376238,Chicago,Has court,41.863416894755964,-87.65375472002759
17031410700,Census Tract 4107,Hyde Park,0,0.0,0.0,57000.0,Q2,2623,28.28821959588258,28.478841021730844,19.3,27.7,17.0,0.10035683563012647,259923,Chicago,No court,41.798049342890906,-87.594199555527
17031410800,Census Tract 4108,Hyde Park,0,0.0,0.0,63091.0,Q2,2768,18.569364161849713,17.262773722627735,16.2,25.4,13.5,0.09634021470369747,249520,Chicago,No court,41.79796146757349,-87.58962479136791
17031031700,Census Tract 317,Uptown,2,3.2578595862518327,10.848617109060521,82774.0,Q3,6139,13.748167453982733,10.185491884730043,13.8,27.3,14.7,0.18435529431024392,477478,Chicago,Has court,41.96544661947014,-87.66319544208933
17031800400,Census Tract 8004,,0,0.0,0.0,250001.0,Q4 (highest),3779,0.0,1.190791214607039,10.8,22.8,10.6,1.1446581991885676,2964651,Chicago,No court,42.10942306661929,-87.72409018766233
17031071700,Census Tract 717,Old Town,0,0.0,0.0,149821.0,Q4 (highest),1564,4.667519181585678,7.933461292386436,11.6,24.3,12.4,0.06175781509412399,159952,Chicago,No court,41.9128666422033,-87.64107172085302
17031031800,Census Tract 318,Uptown,0,0.0,0.0,86159.0,Q3,1980,4.444444444444445,13.37386018237082,14.6,27.0,14.4,0.09079192644908007,235150,Chicago,No court,41.96701142795688,-87.67062093013001
17031819000,Census Tract 8190,,0,0.0,0.0,185721.0,Q4 (highest),4550,0.21978021978021978,2.024471635150167,13.5,24.1,11.7,2.423470301792904,6276759,Chicago,No court,41.826282299608934,-87.8955075406704
17031823903,Census Tract 8239.03,,0,0.0,0.0,133654.0,Q4 (highest),4508,1.264418811002662,3.3673943334881558,18.3,26.7,13.0,2.149837759866069,5568054,Chicago,No court,41.66064117828832,-87.81872908688257
17031815701,Census Tract 8157.01,,0,0.0,0.0,154696.0,Q4 (highest),3956,0.6825075834175935,7.886754297269969,15.6,26.7,12.2,0.7268798156593775,1882610,Chicago,No court,41.83671153396412,-87.8110758763126
17031811600,Census Tract 8116,,0,0.0,0.0,63311.0,Q2,5472,1.699561403508772,8.879453572087872,22.9,29.7,15.9,1.131841151387574,2931455,Chicago,No court,41.95118813476731,-87.8722009317828
17031802900,Census Tract 8029,,0,0.0,0.0,173654.0,Q4 (highest),5971,0.2679618154412996,3.2155417852955956,14.2,24.9,12.2,1.7557841966835368,4547460,Chicago,No court,42.09716165617184,-87.96901757471309
17031610400,Census Tract 6104,New City,0,0.0,0.0,35938.0,Q1 (lowest),2034,4.818092428711897,17.99410029498525,35.3,36.9,17.1,0.0630041529149942,163180,Chicago,No court,41.81039845569694,-87.66744912552305
17031050600,Census Tract 506,North Center,0,0.0,0.0,114940.0,Q4 (highest),2286,0.7874015748031495,5.730533683289589,11.1,24.5,13.8,0.12830715817988345,332314,Chicago,No court,41.95054775751128,-87.67618236992418
17031828503,Census Tract 8285.03,,0,0.0,0.0,44837.0,Q1 (lowest),4349,64.72752356863647,20.11318085357227,33.3,43.0,20.4,3.535187807819959,9156094,Chicago,No court,41.50308193369832,-87.55958726521078
17031050500,Census Tract 505,North Center,0,0.0,0.0,144250.0,Q4 (highest),5134,0.038955979742890535,1.7533606078316772,11.1,24.1,12.7,0.2519617851511281,652578,Chicago,No court,41.95044743317702,-87.6835072769511
17031823904,Census Tract 8239.04,,0,0.0,0.0,105500.0,Q3,3849,0.33775006495193555,6.625097427903351,19.5,26.8,12.5,1.4316545095961835,3707968,Chicago,No court,41.65726344892757,-87.80500597317447
17031820103,Census Tract 8201.03,,0,0.0,0.0,89834.0,Q3,4125,4.7272727272727275,6.968641114982578,18.8,28.1,14.4,1.179496198437985,3054881,Chicago,No court,41.79452240892852,-87.87312097290285
17031805801,Census Tract 8058.01,,0,0.0,0.0,111690.0,Q4 (highest),2354,0.0,4.715378079864061,16.8,25.7,12.4,0.7227288311760518,1871859,Chicago,No court,42.01883018281576,-87.86329621657158
17031140100,Census Tract 1401,Albany Park,0,0.0,0.0,92595.0,Q3,3622,1.3804527885146327,6.018774157923799,22.3,29.0,15.9,0.1090715478218432,282494,Chicago,No court,41.97108443289004,-87.70579415111742
17031140200,Census Tract 1402,Albany Park,0,0.0,0.0,68875.0,Q2,6528,7.674632352941177,19.931703810208486,25.8,28.9,17.2,0.15229993343598502,394455,Chicago,No court,41.97069488881721,-87.71300426199412
17031140400,Census Tract 1404,Albany Park,0,0.0,0.0,98819.0,Q3,5795,1.363244176013805,11.406384814495254,21.8,26.6,13.4,0.4562024997799218,1181559,Chicago,No court,41.97153701640749,-87.73894298531286
17031140500,Census Tract 1405,Albany Park,0,0.0,0.0,70598.0,Q2,3080,3.6363636363636362,7.1054354944335305,26.2,30.4,15.0,0.17483517298149645,452821,Chicago,No court,41.96536191638559,-87.7318319514797
17031071600,Census Tract 716,Old Town,0,0.0,0.0,242250.0,Q4 (highest),1814,3.693495038588754,5.402425578831313,12.0,24.1,12.4,0.06261380361607853,162169,Chicago,No court,41.91647216752675,-87.64118228526068
17031828505,Census Tract 8285.05,,0,0.0,0.0,108854.0,Q4 (highest),7112,58.239595050618675,12.89732770745429,22.5,33.7,14.4,4.7824935868428735,12386601,Chicago,No court,41.54321734883334,-87.56092873581798
17031830004,Census Tract 8300.04,,0,0.0,0.0,109949.0,Q4 (highest),6616,83.9328899637243,12.609835054724835,24.5,36.9,15.2,3.2521942186604726,8423144,Chicago,No court,41.51621165959676,-87.72882883201791
17031802002,Census Tract 8020.02,,0,0.0,0.0,131217.0,Q4 (highest),4881,0.9424298299528785,2.640192013964652,15.4,23.6,11.6,1.2497602305493307,3236864,Chicago,No court,42.073254507733694,-87.83208413831154
17031826202,Census Tract 8262.02,,0,0.0,0.0,56295.0,Q1 (lowest),5895,61.61153519932145,24.020356234096692,30.8,40.7,18.5,0.8422714699836447,2181473,Chicago,No court,41.59314014737947,-87.536298896069
17031671400,Census Tract 6714,Englewood,0,0.0,0.0,29469.0,Q1 (lowest),1507,57.39880557398806,42.88563829787234,43.8,46.7,21.0,0.19136227658197644,495626,Chicago,No court,41.773792202464705,-87.67622885931691
17031818401,Census Tract 8184.01,,0,0.0,0.0,80841.0,Q3,3142,29.503500954805855,7.049180327868852,24.7,32.8,15.4,2.6400373283582783,6837665,Chicago,No court,41.86141683602189,-87.90312458674296
17031801605,Census Tract 8016.05,,0,0.0,0.0,181136.0,Q4 (highest),5680,0.2640845070422535,5.352112676056338,15.6,22.8,10.8,1.8218045797895588,4718452,Chicago,No court,42.131589170202965,-87.86702023022634
17031800700,Census Tract 8007,,0,0.0,0.0,250001.0,Q4 (highest),4981,0.5019072475406545,2.271813429835143,12.3,23.1,10.8,1.5383140771308592,3984215,Chicago,No court,42.08470561471193,-87.74258184264279
17031062300,Census Tract 623,Lake View,0,0.0,0.0,244286.0,Q4 (highest),1567,0.9572431397574984,5.2329291640076585,9.5,22.6,13.8,0.063054346197743,163310,Chicago,No court,41.941627776786994,-87.66144316990932
17031823102,Census Tract 8231.02,,0,0.0,0.0,57500.0,Q2,3881,2.8600876062870393,30.19840247358928,27.4,34.3,18.6,1.4078590325515021,3646338,Chicago,No court,41.68584274694572,-87.77891268358735
17031630400,Census Tract 6304,Gage Park,0,0.0,0.0,58147.0,Q2,6390,0.26604068857589985,8.309859154929578,35.8,36.3,17.2,0.2541509844833258,658248,Chicago,No court,41.79725452881888,-87.69878109743803
17031822802,Census Tract 8228.02,,0,0.0,0.0,111648.0,Q4 (highest),3535,3.4229137199434225,2.5466893039049237,18.0,27.2,14.3,0.5038644966694826,1305003,Chicago,No court,41.69756083732284,-87.72787287857567
17031827902,Census Tract 8279.02,,0,0.0,0.0,61862.0,Q2,4183,51.99617499402343,15.963566634707574,30.2,39.5,18.0,1.5021189287363494,3890470,Chicago,No court,41.58473089071062,-87.54497784909755
17031829902,Census Tract 8299.02,,0,0.0,0.0,91585.0,Q3,7161,87.12470325373552,9.398128752967462,21.4,35.3,14.1,4.952376999430113,12826597,Chicago,No court,41.53821635174817,-87.72665699609666
17031260200,Census Tract 2602,Garfield Park,0,0.0,0.0,51125.0,Q1 (lowest),1274,87.36263736263736,16.95583596214511,36.6,43.3,20.9,0.12681564547789412,328451,Chicago,No court,41.88432436870322,-87.72823016882283
17031010100,Census Tract 101,Rogers Park,0,0.0,0.0,69460.0,Q2,3726,36.95652173913043,14.006065618968844,24.2,35.7,17.3,0.14653002253292294,379511,Chicago,No court,42.02125523197245,-87.66983016903473
17031060200,Census Tract 602,Lake View,1,4.5892611289582375,8.137476867779528,91081.0,Q3,2179,6.287287746672786,6.424965580541533,11.3,24.5,13.7,0.12288821415388797,318279,Chicago,Has court,41.957903695846,-87.6715174679772
17031221200,Census Tract 2212,Logan Square,0,0.0,0.0,126481.0,Q4 (highest),3168,14.172979797979798,16.098484848484848,15.2,27.5,15.8,0.12757626676262593,330421,Chicago,No court,41.921083133799215,-87.70464989338866
17031826500,Census Tract 8265,,0,0.0,0.0,58496.0,Q2,5487,90.63240386367778,24.767632586112633,30.1,41.9,18.2,1.364893582518529,3535058,Chicago,No court,41.630113611245676,-87.61544353144373
17031825302,Census Tract 8253.02,,0,0.0,0.0,103010.0,Q3,5101,4.528523818859047,6.60654773573809,18.5,28.9,15.4,2.253876079734732,5837512,Chicago,No court,41.58116637004656,-87.75740527027611
17031824107,Census Tract 8241.07,,0,0.0,0.0,90781.0,Q3,7550,4.754966887417218,8.754966887417218,20.3,27.4,13.8,1.4723963972033847,3813489,Chicago,No court,41.60841786803693,-87.81331101279079
17031830202,Census Tract 8302.02,,0,0.0,0.0,90105.0,Q3,3680,63.17934782608695,25.291828793774318,26.3,38.1,16.9,1.21631837676468,3150250,Chicago,No court,41.49205567376383,-87.6918873869075
17031061200,Census Tract 612,Wrigleyville,0,0.0,0.0,118398.0,Q4 (highest),2065,6.392251815980629,6.27431906614786,10.5,22.6,15.5,0.06744046690563817,174670,Chicago,No court,41.949059917612864,-87.66164269452238
17031801100,Census Tract 8011,,0,0.0,0.0,241174.0,Q4 (highest),4833,0.02069108214359611,1.5544041450777202,11.3,23.4,10.7,0.7232323084122397,1873163,Chicago,No court,42.075182938682964,-87.71496993608756
17031801200,Census Tract 8012,,0,0.0,0.0,250001.0,Q4 (highest),3576,0.0,0.0,12.3,22.4,10.0,0.7486934302398313,1939107,Chicago,No court,42.08431981271635,-87.69211437758185
17031811402,Census Tract 8114.02,,0,0.0,0.0,79617.0,Q3,4181,1.3872279359005024,5.6741028128031035,27.2,31.1,15.7,0.6247812731178677,1618176,Chicago,No court,41.9266486877938,-87.874822691951
17031813400,Census Tract 8134,,0,0.0,0.0,71899.0,Q2,8115,3.561306223043746,13.979566409170197,34.0,35.5,17.0,0.428578433568032,1110013,Chicago,No court,41.86098150431377,-87.76664179034641
17031813200,Census Tract 8132,,0,0.0,0.0,136042.0,Q4 (highest),4437,9.420779806175343,7.18954248366013,15.0,27.4,13.1,0.43096879213339984,1116204,Chicago,No court,41.869061671099985,-87.79696892093291
17031821401,Census Tract 8214.01,,0,0.0,0.0,51707.0,Q1 (lowest),2250,91.02222222222223,20.286609941782356,31.3,42.6,17.7,0.32972971303341947,853996,Chicago,No court,41.666210225364885,-87.65787356286302
17031805702,Census Tract 8057.02,,0,0.0,0.0,160536.0,Q4 (highest),2211,0.0,2.4423337856173677,13.3,24.1,11.5,0.6471628439977328,1676144,Chicago,No court,41.992056360841445,-87.84683010695959
17031805802,Census Tract 8058.02,,0,0.0,0.0,136415.0,Q4 (highest),5219,1.0538417321325924,3.528960490985807,14.2,24.8,12.1,0.6744050551585568,1746701,Chicago,No court,42.014647398767416,-87.84701535544241
17031821402,Census Tract 8214.02,,0,0.0,0.0,74375.0,Q2,3468,78.719723183391,4.036908881199539,24.8,37.7,15.7,0.6474462429941761,1676878,Chicago,No court,41.66229352768922,-87.65218465139806
17031821600,Census Tract 8216,,0,0.0,0.0,83088.0,Q3,4224,47.51420454545455,5.634469696969697,21.6,33.5,15.3,1.3719133061620363,3553239,Chicago,No court,41.73002173712369,-87.69932920981559
17031821700,Census Tract 8217,,0,0.0,0.0,99679.0,Q3,4867,11.69098006985823,7.417300184918842,18.6,29.1,14.9,0.5988502649433125,1551015,Chicago,No court,41.721174498173625,-87.71535475609895
17031290900,Census Tract 2909,North Lawndale,1,2.343566908835247,2.5990952296848158,46189.0,Q1 (lowest),4267,96.90649168033747,39.44223107569721,38.1,46.8,22.5,0.3847492729696045,996496,Chicago,Has court,41.862410315106544,-87.73245668751481
17031291200,Census Tract 2912,North Lawndale,0,0.0,0.0,24555.0,Q1 (lowest),1532,99.02088772845953,31.135770234986943,35.8,46.4,23.0,0.12708089767211278,329138,Chicago,No court,41.86266119850849,-87.71287458655664
17031421200,Census Tract 4212,Woodlawn,0,0.0,0.0,45972.0,Q1 (lowest),1865,95.44235924932975,12.332439678284182,43.2,50.0,20.5,0.12577239740106905,325749,Chicago,No court,41.77066216236715,-87.60894745404624
17031806001,Census Tract 8060.01,,0,0.0,0.0,60694.0,Q2,5273,11.189076427081359,13.180352740375497,24.8,25.7,13.7,0.7087824345132101,1835738,Chicago,No court,42.060360012242356,-87.84914666354207
17031801300,Census Tract 8013,,0,0.0,0.0,148967.0,Q4 (highest),4516,0.7307351638618246,9.426321709786277,14.1,24.6,11.0,0.7234774832933589,1873798,Chicago,No court,42.0741033648792,-87.69704059899414
17031801400,Census Tract 8014,,0,0.0,0.0,168306.0,Q4 (highest),3005,3.4608985024958407,3.926788685524126,13.0,22.3,10.1,0.5537828746696896,1434291,Chicago,No court,42.071142011501486,-87.76560083724458
17031801603,Census Tract 8016.03,,0,0.0,0.0,82135.0,Q3,3707,12.355004046398706,12.224448897795591,23.2,24.2,12.6,3.1012796198283543,8032277,Chicago,No court,42.08719421756928,-87.87787891246315
17031801701,Census Tract 8017.01,,0,0.0,0.0,214303.0,Q4 (highest),3492,0.0,1.6652311225954637,12.5,22.6,10.8,0.8369282019839475,2167634,Chicago,No court,42.12648733161083,-87.84294213011128
17031806004,Census Tract 8060.04,,0,0.0,0.0,75704.0,Q2,8790,1.205915813424346,10.848335098246853,25.3,26.1,13.7,1.0398063620371987,2693086,Chicago,No court,42.047252256524125,-87.83582123330648
17031806300,Census Tract 8063,,0,0.0,0.0,101078.0,Q3,4325,7.00578034682081,4.323699421965318,18.0,27.5,13.8,0.77677618583561,2011841,Chicago,No court,42.037918039007245,-87.90237998661841
17031806400,Census Tract 8064,,0,0.0,0.0,120869.0,Q4 (highest),2463,1.3398294762484775,4.263093788063337,17.8,26.8,13.8,0.4415815826173712,1143691,Chicago,No court,42.028241106975145,-87.88387440603329
17031806501,Census Tract 8065.01,,0,0.0,0.0,86813.0,Q3,2577,4.46255335661622,8.808692277842454,27.0,29.2,15.0,0.32237909982594515,834958,Chicago,No court,42.01579634961847,-87.8910650514247
17031240700,Census Tract 2407,Humboldt Park,0,0.0,0.0,96250.0,Q3,1578,12.864385297845374,13.181242078580482,17.5,28.3,14.4,0.06404353997006935,165872,Chicago,No court,41.912087780791275,-87.69459863700419
17031240900,Census Tract 2409,Humboldt Park,3,26.97841726618705,8.110118594072592,98145.0,Q3,1112,13.219424460431656,5.877034358047016,17.4,27.6,13.0,0.3699082775673092,958058,Chicago,Has court,41.90471618683242,-87.70188668146228
17031829200,Census Tract 8292,,0,0.0,0.0,57796.0,Q2,5930,22.006745362563237,27.622259696458684,33.3,38.5,17.4,1.0188147589873002,2638718,Chicago,No court,41.50925741168377,-87.6483161578688
17031829301,Census Tract 8293.01,,0,0.0,0.0,88750.0,Q3,3844,44.823100936524455,8.982511923688394,25.1,35.0,15.3,1.2626158885678236,3270160,Chicago,No court,41.518378425790424,-87.66377825151979
17031829302,Census Tract 8293.02,,0,0.0,0.0,51725.0,Q1 (lowest),3109,54.87294950144741,37.8657487091222,36.3,43.1,20.1,0.7417080696898982,1921015,Chicago,No court,41.50494335374242,-87.66627870848694
17031829401,Census Tract 8294.01,,0,0.0,0.0,54875.0,Q1 (lowest),871,71.87141216991964,10.070257611241217,29.8,38.4,17.8,0.4241371002491131,1098510,Chicago,No court,41.496945411095254,-87.65976126979756
17031805202,Census Tract 8052.02,,0,0.0,0.0,100288.0,Q3,3996,2.3523523523523524,3.5069885641677256,16.8,23.6,12.5,0.6053889052767812,1567950,Chicago,No court,42.059652738487344,-87.81474172247653
17031805301,Census Tract 8053.01,,0,0.0,0.0,129063.0,Q4 (highest),3146,0.0,3.1240038253108064,21.0,22.9,12.1,0.40883355444117886,1058874,Chicago,No court,42.04497401757264,-87.81965230152073
17031805302,Census Tract 8053.02,,0,0.0,0.0,109122.0,Q4 (highest),3890,0.8226221079691516,2.082262210796915,19.9,23.3,11.9,0.5984359773095473,1549942,Chicago,No court,42.04976500083004,-87.81344251873185
17031805401,Census Tract 8054.01,,0,0.0,0.0,131019.0,Q4 (highest),4407,1.7245291581574766,2.47333787156796,17.9,25.1,12.7,1.0084262938669986,2611812,Chicago,No court,42.03307681322183,-87.8259769026255
