id,GEOID,access,hoops,surface,lit,name,city,lon,lat,neighborhood,income_q,LPA,OBESITY,median_household_income,pct_black,lit_status,hoops_status
way/1187968985,17031835500,,,,,,Chicago,-87.63537029999999,41.81186525,Fuller Park,Q1 (lowest),44.6,49.8,20669.0,76.66874610106052,Not recorded,Not recorded
way/1189107725,17031836700,,1,,,,Chicago,-87.70458404999998,41.88857375,Humboldt Park,Q1 (lowest),35.2,42.8,47439.0,72.18867924528301,Not recorded,Half court (1 hoop)
way/1191221883,17031120100,,,,,,Chicago,-87.77459175,42.005499650000004,"Sauganash,Forest Glen",Q4 (highest),14.5,25.4,157543.0,0.29239766081871343,Not recorded,Not recorded
way/1204807769,17031838300,,,,,,Chicago,-87.63853395642107,41.90235970763821,River North,Q4 (highest),14.3,27.8,104968.0,29.533333333333335,Not recorded,Not recorded
way/1204807770,17031838300,,,,,,Chicago,-87.6383203064549,41.902362407674445,River North,Q4 (highest),14.3,27.8,104968.0,29.533333333333335,Not recorded,Not recorded
way/1204807771,17031838300,,,,,,Chicago,-87.63810665642109,41.90236540763822,River North,Q4 (highest),14.3,27.8,104968.0,29.533333333333335,Not recorded,Not recorded
way/1204807772,17031838300,,,,,,Chicago,-87.63777868667064,41.902356870887544,River North,Q4 (highest),14.3,27.8,104968.0,29.533333333333335,Not recorded,Not recorded
way/1219060867,17031530400,,2,,,,Chicago,-87.64931335,41.672846199999995,West Pullman,Q3,28.5,40.0,83836.0,90.52496798975672,Not recorded,Full court (2+ hoops)
way/1239183955,17031843100,,,,,,Chicago,-87.69999924999999,41.86304354999999,North Lawndale,Q2,30.2,42.1,61648.0,77.19651240778002,Not recorded,Not recorded
way/1240529117,17031834200,,,,,,Chicago,-87.57747382480183,41.7579839894546,South Shore,Q2,26.9,39.9,63523.0,96.22782446311858,Not recorded,Not recorded
way/1240538721,17031440300,,,,,,Chicago,-87.6154468753351,41.739667053917216,Chatham,Q2,24.7,38.4,55476.0,91.89944134078212,Not recorded,Not recorded
way/1240538722,17031440300,,,,,,Chicago,-87.61510827539438,41.73983080326104,Chatham,Q2,24.7,38.4,55476.0,91.89944134078212,Not recorded,Not recorded
way/1276697096,17031071000,,,,,,Chicago,-87.65747349999998,41.922492399999996,Sheffield & DePaul,Q4 (highest),11.0,20.1,186518.0,5.619025413849382,Not recorded,Not recorded
way/1281179488,17031611900,yes,2,asphalt,,,Chicago,-87.65648617427786,41.798394089364805,New City,Q1 (lowest),41.8,45.6,39375.0,53.01345816266823,Not recorded,Full court (2+ hoops)
way/1281179489,17031611900,yes,2,asphalt,,,Chicago,-87.65622172428269,41.7983965393599,New City,Q1 (lowest),41.8,45.6,39375.0,53.01345816266823,Not recorded,Full court (2+ hoops)
way/1281192088,17031660900,yes,2,,,,Chicago,-87.70190336721481,41.770767216010434,Chicago Lawn,Q1 (lowest),36.3,43.4,45572.0,59.09689557855127,Not recorded,Full court (2+ hoops)
way/1281192089,17031660900,yes,2,,,,Chicago,-87.70163637539513,41.77077330933486,Chicago Lawn,Q1 (lowest),36.3,43.4,45572.0,59.09689557855127,Not recorded,Full court (2+ hoops)
way/1285774843,17031283100,private,1,asphalt,,,Chicago,-87.66185243874338,41.86789237513844,"Little Italy, UIC",Q2,22.4,26.9,61806.0,19.821162444113263,Not recorded,Half court (1 hoop)
way/1296741185,17031030706,,,,,,Chicago,-87.64992319578681,41.977608955431116,Edgewater,Q2,18.3,25.2,50431.0,14.58966565349544,Not recorded,Not recorded
way/1301540697,17031252101,yes,,asphalt,no,,Chicago,-87.7655665,41.877333449999995,Austin,Q2,28.6,41.0,50139.0,93.96551724137932,Not lit,Not recorded
way/1301540698,17031252101,yes,,asphalt,no,,Chicago,-87.76539630000002,41.87733395000001,Austin,Q2,28.6,41.0,50139.0,93.96551724137932,Not lit,Not recorded
