"Year","StateAbbr","StateDesc","CountyName","CountyFIPS","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
"2023","IL","Illinois","Cook","17031","17031191000","BRFSS","Disability","Any disability among adults","%","Crude prevalence","32.1",,,"28.0","36.2","2,422","1,772","POINT (-87.743801 41.9192297)","17031191000","DISABLT","DISABILITY","CrdPrv","Any Disability"
"2023","IL","Illinois","Cook","17031","17031260700","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","22.6",,,"18.7","26.3","1,691","1,220","POINT (-87.7279962 41.8770565)","17031260700","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","IL","Illinois","Cook","17031","17031242300","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","9.8",,,"7.2","13.9","3,568","3,124","POINT (-87.6796003 41.8995065)","17031242300","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity"
"2023","IL","Illinois","Cook","17031","17031611500","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence","19.6",,,"17.5","21.7","3,587","2,651","POINT (-87.678731 41.8053819)","17031611500","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2023","IL","Illinois","Cook","17031","17031291200","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","5.5",,,"4.8","6.2","2,286","1,527","POINT (-87.7128746 41.8626611)","17031291200","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2023","IL","Illinois","Cook","17031","17031260600","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","14.0",,,"11.9","16.0","2,114","1,518","POINT (-87.732867 41.8771076)","17031260600","DISABLT","VISION","CrdPrv","Vision Disability"
"2022","IL","Illinois","Cook","17031","17031430300","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","48.9",,,"45.1","53.0","2,558","1,759","POINT (-87.5893601 41.7697163)","17031430300","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration"
"2023","IL","Illinois","Cook","17031","17031540102","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence","6.5",,,"5.8","7.3","2,938","1,823","POINT (-87.6054488 41.66733)","17031540102","HLTHOUT","STROKE","CrdPrv","Stroke"
"2023","IL","Illinois","Cook","17031","17031260300","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","43.9",,,"41.0","46.6","1,528","1,147","POINT (-87.7331362 41.8842766)","17031260300","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2023","IL","Illinois","Cook","17031","17031480400","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","93.1",,,"91.7","94.3","5,650","4,745","POINT (-87.5756385 41.7284498)","17031480400","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2023","IL","Illinois","Cook","17031","17031251200","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","77.2",,,"74.6","79.4","3,910","3,001","POINT (-87.760604 41.8985491)","17031251200","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2023","IL","Illinois","Cook","17031","17031340500","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","8.4",,,"7.5","9.4","1,629","1,484","POINT (-87.6329169 41.8345181)","17031340500","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031700302","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","22.0",,,"19.0","25.1","5,662","4,246","POINT (-87.7313064 41.7383652)","17031700302","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity"
"2023","IL","Illinois","Cook","17031","17031220300","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","2.6",,,"2.2","3.1","2,207","1,925","POINT (-87.6950863 41.9284647)","17031220300","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","IL","Illinois","Cook","17031","17031710500","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence","6.4",,,"5.6","7.3","4,036","3,248","POINT (-87.6707874 41.7475316)","17031710500","HLTHOUT","STROKE","CrdPrv","Stroke"
"2023","IL","Illinois","Cook","17031","17031241000","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","4.2",,,"3.7","4.9","2,363","1,926","POINT (-87.6945342 41.9079686)","17031241000","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2022","IL","Illinois","Cook","17031","17031190701","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","71.5",,,"65.4","77.1","2,972","2,184","POINT (-87.7614217 41.9297959)","17031190701","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2023","IL","Illinois","Cook","17031","17031340300","BRFSS","Disability","Mobility disability among adults","%","Crude prevalence","15.1",,,"12.4","18.1","1,865","1,587","POINT (-87.6357882 41.8428046)","17031340300","DISABLT","MOBILITY","CrdPrv","Mobility Disability"
"2023","IL","Illinois","Cook","17031","17031480300","BRFSS","Disability","Any disability among adults","%","Crude prevalence","33.6",,,"29.4","38.1","1,348","1,102","POINT (-87.5879725 41.729194)","17031480300","DISABLT","DISABILITY","CrdPrv","Any Disability"
"2023","IL","Illinois","Cook","17031","17031410100","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","18.9",,,"16.8","21.1","2,272","2,049","POINT (-87.5810259 41.8015822)","17031410100","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","IL","Illinois","Cook","17031","17031243100","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","14.3",,,"12.4","16.2","2,249","1,808","POINT (-87.6745068 41.8923546)","17031243100","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031420700","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","11.1",,,"9.3","13.0","3,021","2,236","POINT (-87.6106933 41.7766914)","17031420700","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2023","IL","Illinois","Cook","17031","17031561000","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","4.5",,,"3.9","5.2","5,308","4,195","POINT (-87.7915033 41.7885022)","17031561000","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","IL","Illinois","Cook","17031","17031221500","BRFSS","Disability","Any disability among adults","%","Crude prevalence","23.1",,,"19.9","26.4","2,909","2,495","POINT (-87.6899513 41.9216468)","17031221500","DISABLT","DISABILITY","CrdPrv","Any Disability"
"2023","IL","Illinois","Cook","17031","17031710400","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","22.3",,,"19.1","25.3","5,424","4,191","POINT (-87.6709328 41.7539184)","17031710400","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2023","IL","Illinois","Cook","17031","17031440201","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","34.9",,,"30.7","39.2","5,054","4,046","POINT (-87.6100739 41.7482097)","17031440201","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support"
"2023","IL","Illinois","Cook","17031","17031251700","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","18.5",,,"15.4","22.2","1,347","999","POINT (-87.7444793 41.8913844)","17031251700","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2023","IL","Illinois","Cook","17031","17031500300","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","6.9",,,"6.0","7.9","1,587","1,302","POINT (-87.6053698 41.689315)","17031500300","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","IL","Illinois","Cook","17031","17031252000","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","22.1",,,"18.8","25.5","5,646","4,349","POINT (-87.7698798 41.8836759)","17031252000","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers"
"2023","IL","Illinois","Cook","17031","17031381900","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","16.1",,,"13.7","18.5","1,106","886","POINT (-87.6138885 41.8039557)","17031381900","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2023","IL","Illinois","Cook","17031","17031520300","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.1",,,"8.1","10.1","5,675","4,225","POINT (-87.5395629 41.7011139)","17031520300","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031530503","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","41.5",,,"37.6","45.4","4,898","3,827","POINT (-87.6375356 41.6642039)","17031530503","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031242100","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","9.4",,,"8.3","10.7","3,976","3,523","POINT (-87.6698375 41.8996698)","17031242100","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2023","IL","Illinois","Cook","17031","17031690500","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","19.1",,,"16.3","22.1","992","714","POINT (-87.6121031 41.7681794)","17031690500","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2023","IL","Illinois","Cook","17031","17031240500","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","70.3",,,"66.8","73.4","2,610","2,272","POINT (-87.6836267 41.9119683)","17031240500","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","IL","Illinois","Cook","17031","17031670200","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","5.8",,,"5.0","6.6","1,325","930","POINT (-87.6620627 41.7904247)","17031670200","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2023","IL","Illinois","Cook","17031","17031660301","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","15.8",,,"14.0","17.7","1,850","1,317","POINT (-87.6982872 41.7799541)","17031660301","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress"
"2023","IL","Illinois","Cook","17031","17031610400","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","70.8",,,"67.3","74.3","2,029","1,413","POINT (-87.6674491 41.8103984)","17031610400","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2022","IL","Illinois","Cook","17031","17031580400","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence","52.4",,,"49.1","55.7","4,546","3,366","POINT (-87.7091845 41.8152753)","17031580400","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2023","IL","Illinois","Cook","17031","17031340300","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","12.0",,,"10.2","13.9","1,865","1,587","POINT (-87.6357882 41.8428046)","17031340300","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress"
"2023","IL","Illinois","Cook","17031","17031210400","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","15.1",,,"12.9","17.4","2,912","2,298","POINT (-87.7303057 41.935745)","17031210400","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers"
"2023","IL","Illinois","Cook","17031","17031320101","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","18.5",,,"16.7","20.4","9,532","8,702","POINT (-87.617059 41.8850259)","17031320101","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2023","IL","Illinois","Cook","17031","17031680900","BRFSS","Disability","Mobility disability among adults","%","Crude prevalence","30.5",,,"26.8","34.5","3,573","2,696","POINT (-87.6376304 41.7764305)","17031680900","DISABLT","MOBILITY","CrdPrv","Mobility Disability"
"2023","IL","Illinois","Cook","17031","17031480400","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","5.4",,,"4.3","6.8","5,650","4,745","POINT (-87.5756385 41.7284498)","17031480400","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031420700","BRFSS","Disability","Any disability among adults","%","Crude prevalence","44.2",,,"39.2","49.2","3,021","2,236","POINT (-87.6106933 41.7766914)","17031420700","DISABLT","DISABILITY","CrdPrv","Any Disability"
"2023","IL","Illinois","Cook","17031","17031210502","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","20.6",,,"18.2","23.0","4,099","3,288","POINT (-87.7220524 41.9337846)","17031210502","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031611400","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","69.9",,,"66.7","72.9","3,737","2,608","POINT (-87.6721661 41.8048929)","17031611400","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2023","IL","Illinois","Cook","17031","17031611600","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","15.6",,,"14.0","17.4","1,921","1,275","POINT (-87.676898 41.7976329)","17031611600","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress"
"2023","IL","Illinois","Cook","17031","17031680900","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","79.5",,,"77.3","81.6","3,573","2,696","POINT (-87.6376304 41.7764305)","17031680900","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2023","IL","Illinois","Cook","17031","17031640700","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","19.2",,,"17.4","21.0","3,298","2,475","POINT (-87.7519356 41.7764111)","17031640700","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2023","IL","Illinois","Cook","17031","17031240700","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","3.7",,,"3.2","4.4","1,499","1,213","POINT (-87.6945986 41.9120878)","17031240700","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","IL","Illinois","Cook","17031","17031710700","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","30.1",,,"25.8","34.3","3,420","2,686","POINT (-87.656884 41.74711)","17031710700","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity"
"2023","IL","Illinois","Cook","17031","17031310400","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","20.4",,,"18.4","22.4","1,375","1,197","POINT (-87.6522613 41.8565069)","17031310400","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2023","IL","Illinois","Cook","17031","17031220901","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","27.4",,,"24.1","30.9","2,903","2,213","POINT (-87.7212483 41.9191816)","17031220901","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support"
"2023","IL","Illinois","Cook","17031","17031600900","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","30.6",,,"27.4","34.0","3,682","3,071","POINT (-87.6531428 41.836513)","17031600900","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support"
"2023","IL","Illinois","Cook","17031","17031251300","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","40.4",,,"37.6","43.1","5,098","3,863","POINT (-87.7703849 41.8984251)","17031251300","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2023","IL","Illinois","Cook","17031","17031190402","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","36.9",,,"33.4","40.7","5,294","4,110","POINT (-87.7712318 41.9348596)","17031190402","SOCLNEED","LONELINESS","CrdPrv","Loneliness"
"2023","IL","Illinois","Cook","17031","17031410800","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","6.5",,,"5.3","7.8","2,993","2,642","POINT (-87.5896248 41.7979614)","17031410800","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","IL","Illinois","Cook","17031","17031230700","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","20.1",,,"17.8","22.5","6,218","4,747","POINT (-87.7215397 41.9063229)","17031230700","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031600900","BRFSS","Disability","Mobility disability among adults","%","Crude prevalence","12.6",,,"11.1","14.2","3,682","3,071","POINT (-87.6531428 41.836513)","17031600900","DISABLT","MOBILITY","CrdPrv","Mobility Disability"
"2023","IL","Illinois","Cook","17031","17031243000","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence","5.4",,,"4.7","6.2","2,234","1,891","POINT (-87.6793981 41.8922753)","17031243000","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2023","IL","Illinois","Cook","17031","17031252201","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","10.5",,,"9.1","12.1","2,940","2,402","POINT (-87.7521051 41.8766958)","17031252201","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","IL","Illinois","Cook","17031","17031390500","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","14.2",,,"11.9","16.5","1,666","1,334","POINT (-87.5991987 41.8059781)","17031390500","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity"
"2023","IL","Illinois","Cook","17031","17031611900","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","23.1",,,"20.2","26.3","1,984","1,336","POINT (-87.6595552 41.7985375)","17031611900","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2023","IL","Illinois","Cook","17031","17031190602","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","19.2",,,"16.9","21.4","5,378","4,002","POINT (-87.7707371 41.9275604)","17031190602","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","IL","Illinois","Cook","17031","17031381400","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","71.2",,,"68.2","73.9","1,796","1,339","POINT (-87.6214298 41.8076202)","17031381400","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2023","IL","Illinois","Cook","17031","17031230200","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","3.6",,,"3.3","4.0","1,834","1,426","POINT (-87.7100844 41.9118688)","17031230200","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma"
"2023","IL","Illinois","Cook","17031","17031691000","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","6.7",,,"5.5","8.1","2,668","2,243","POINT (-87.6200151 41.7619654)","17031691000","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2023","IL","Illinois","Cook","17031","17031250400","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","39.2",,,"35.7","42.7","5,789","4,527","POINT (-87.7754058 41.912905)","17031250400","SOCLNEED","LONELINESS","CrdPrv","Loneliness"
"2023","IL","Illinois","Cook","17031","17031340600","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","33.5",,,"29.9","37.1","1,151","769","POINT (-87.6326516 41.8272864)","17031340600","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2023","IL","Illinois","Cook","17031","17031301702","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","3.4",,,"3.0","3.7","4,121","2,910","POINT (-87.7195244 41.8388062)","17031301702","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma"
"2022","IL","Illinois","Cook","17031","17031430102","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","59.9",,,"56.0","63.8","3,104","2,578","POINT (-87.5638143 41.7689528)","17031430102","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2023","IL","Illinois","Cook","17031","17031670800","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Crude prevalence","35.8",,,"31.6","40.1","1,477","1,085","POINT (-87.661879 41.7831442)","17031670800","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2023","IL","Illinois","Cook","17031","17031420400","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","11.9",,,"9.1","15.0","1,544","1,272","POINT (-87.6035584 41.7831699)","17031420400","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2023","IL","Illinois","Cook","17031","17031420200","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.6",,,"11.3","14.0","1,781","1,397","POINT (-87.5935208 41.783468)","17031420200","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031271400","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","10.8",,,"9.2","12.7","1,535","1,114","POINT (-87.7133314 41.8772429)","17031271400","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","IL","Illinois","Cook","17031","17031570300","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","28.7",,,"23.4","33.7","6,376","4,558","POINT (-87.7307909 41.8041449)","17031570300","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity"
"2023","IL","Illinois","Cook","17031","17031260200","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","13.4",,,"11.9","14.9","1,054","775","POINT (-87.7282302 41.8843243)","17031260200","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031600900","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","17.9",,,"16.1","19.6","3,682","3,071","POINT (-87.6531428 41.836513)","17031600900","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2023","IL","Illinois","Cook","17031","17031650100","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","15.5",,,"13.0","18.1","4,765","3,534","POINT (-87.7178549 41.7823766)","17031650100","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2023","IL","Illinois","Cook","17031","17031460302","BRFSS","Disability","Any disability among adults","%","Crude prevalence","34.4",,,"30.7","38.2","3,282","2,467","POINT (-87.5573879 41.747084)","17031460302","DISABLT","DISABILITY","CrdPrv","Any Disability"
"2022","IL","Illinois","Cook","17031","17031241400","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","78.3",,,"73.1","82.9","5,273","4,667","POINT (-87.6753137 41.9060312)","17031241400","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2023","IL","Illinois","Cook","17031","17031530502","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence","5.3",,,"4.5","6.1","1,570","1,229","POINT (-87.6250251 41.6660796)","17031530502","HLTHOUT","STROKE","CrdPrv","Stroke"
"2023","IL","Illinois","Cook","17031","17031350400","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","44.0",,,"39.7","48.0","1,512","952","POINT (-87.6283695 41.8419291)","17031350400","SOCLNEED","LONELINESS","CrdPrv","Loneliness"
"2022","IL","Illinois","Cook","17031","17031231200","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","44.2",,,"40.4","47.9","5,983","4,450","POINT (-87.7213153 41.8990614)","17031231200","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration"
"2022","IL","Illinois","Cook","17031","17031630400","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","20.0",,,"16.8","23.6","7,204","5,139","POINT (-87.6987811 41.7972545)","17031630400","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2023","IL","Illinois","Cook","17031","17031291200","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","13.9",,,"12.0","15.8","2,286","1,527","POINT (-87.7128746 41.8626611)","17031291200","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","IL","Illinois","Cook","17031","17031411200","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","14.5",,,"12.2","16.9","1,713","1,421","POINT (-87.5940171 41.7905618)","17031411200","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2022","IL","Illinois","Cook","17031","17031671500","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence","45.5",,,"42.2","48.8","2,716","1,978","POINT (-87.6696315 41.7681722)","17031671500","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2022","IL","Illinois","Cook","17031","17031301802","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","65.5",,,"58.7","72.0","3,376","2,437","POINT (-87.7277592 41.8451846)","17031301802","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2023","IL","Illinois","Cook","17031","17031330102","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","8.1",,,"6.8","9.9","10,811","9,810","POINT (-87.6239883 41.8635721)","17031330102","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2022","IL","Illinois","Cook","17031","17031640700","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","10.3",,,"8.6","12.4","3,298","2,475","POINT (-87.7519356 41.7764111)","17031640700","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2023","IL","Illinois","Cook","17031","17031220500","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","59.0",,,"55.8","62.2","2,751","2,407","POINT (-87.7049877 41.9283343)","17031220500","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2023","IL","Illinois","Cook","17031","17031242400","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","2.1",,,"1.8","2.5","2,902","2,599","POINT (-87.68449 41.8994219)","17031242400","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","IL","Illinois","Cook","17031","17031640500","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","87.7",,,"85.9","89.4","3,896","3,094","POINT (-87.7909879 41.7756825)","17031640500","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2023","IL","Illinois","Cook","17031","17031630300","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","4.8",,,"4.2","5.5","5,385","3,852","POINT (-87.7086378 41.798862)","17031630300","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2023","IL","Illinois","Cook","17031","17031230600","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence","4.4",,,"3.9","4.9","6,817","5,102","POINT (-87.7339986 41.906155)","17031230600","HLTHOUT","STROKE","CrdPrv","Stroke"
"2022","IL","Illinois","Cook","17031","17031430900","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence","53.2",,,"49.9","56.4","1,797","1,413","POINT (-87.5811851 41.760641)","17031430900","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2023","IL","Illinois","Cook","17031","17031230100","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","4.1",,,"3.5","4.7","1,504","1,229","POINT (-87.7043655 41.912008)","17031230100","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","IL","Illinois","Cook","17031","17031670100","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","47.7",,,"43.8","51.5","1,349","934","POINT (-87.6572084 41.7904937)","17031670100","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031191100","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","80.9",,,"77.8","84.1","7,533","5,436","POINT (-87.7509763 41.9196293)","17031191100","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
