"Year","StateAbbr","StateDesc","CountyName","CountyFIPS","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
"2022","GA","Georgia","Fulton","13121","13121011631","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","65.1",,,"61.1","69.0","4,542","3,416","POINT (-84.1849444 34.0603575)","13121011631","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2023","GA","Georgia","Fulton","13121","13121011639","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","16.9",,,"14.7","19.5","1,952","1,650","POINT (-84.2836337 34.0640122)","13121011639","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","GA","Georgia","Fulton","13121","13121011434","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Crude prevalence","12.9",,,"10.9","14.9","3,209","2,475","POINT (-84.3113684 34.0285678)","13121011434","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2023","GA","Georgia","Fulton","13121","13121011802","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","36.3",,,"29.9","42.7","1,370","1,106","POINT (-84.4066012 33.7685312)","13121011802","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity"
"2023","GA","Georgia","Fulton","13121","13121011437","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence","10.4",,,"9.1","11.9","2,911","2,406","POINT (-84.3501378 34.0259119)","13121011437","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2023","GA","Georgia","Fulton","13121","13121010601","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Crude prevalence","24.0",,,"20.6","27.9","3,064","2,468","POINT (-84.4572758 33.6610333)","13121010601","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2023","GA","Georgia","Fulton","13121","13121011633","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","10.0",,,"8.4","11.7","4,008","2,938","POINT (-84.2111541 34.0550297)","13121011633","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2023","GA","Georgia","Fulton","13121","13121010309","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Crude prevalence","13.8",,,"10.8","17.3","3,685","2,905","POINT (-84.6656531 33.6318915)","13121010309","SOCLNEED","FOODSTAMP","CrdPrv","Food Stamps"
"2023","GA","Georgia","Fulton","13121","13121011306","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","74.1",,,"71.4","76.7","3,371","2,481","POINT (-84.50339 33.6389921)","13121011306","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2022","GA","Georgia","Fulton","13121","13121011640","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","69.2",,,"65.3","72.9","5,189","4,355","POINT (-84.2789308 34.0769205)","13121011640","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2023","GA","Georgia","Fulton","13121","13121010310","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","9.9",,,"8.1","11.7","4,901","3,759","POINT (-84.6334184 33.6497457)","13121010310","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2023","GA","Georgia","Fulton","13121","13121010401","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","14.5",,,"12.7","16.5","4,589","3,438","POINT (-84.6521914 33.526692)","13121010401","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2023","GA","Georgia","Fulton","13121","13121010313","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","15.4",,,"12.4","19.0","3,931","3,051","POINT (-84.6004688 33.6991333)","13121010313","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity"
"2023","GA","Georgia","Fulton","13121","13121011309","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","26.8",,,"22.8","31.2","3,655","3,102","POINT (-84.4875876 33.6670086)","13121011309","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support"
"2023","GA","Georgia","Fulton","13121","13121011438","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","18.1",,,"15.8","20.7","4,399","3,500","POINT (-84.3456619 34.0130492)","13121011438","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","GA","Georgia","Fulton","13121","13121011631","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Crude prevalence","10.8",,,"9.2","12.5","4,542","3,416","POINT (-84.1849444 34.0603575)","13121011631","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2023","GA","Georgia","Fulton","13121","13121010538","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","9.9",,,"8.3","11.7","3,181","2,520","POINT (-84.5043869 33.548029)","13121010538","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability"
"2022","GA","Georgia","Fulton","13121","13121011630","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","79.1",,,"73.0","84.3","4,262","3,104","POINT (-84.2044918 34.0651285)","13121011630","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2023","GA","Georgia","Fulton","13121","13121010310","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","3.4",,,"2.9","4.0","4,901","3,759","POINT (-84.6334184 33.6497457)","13121010310","HLTHOUT","COPD","CrdPrv","COPD"
"2023","GA","Georgia","Fulton","13121","13121010313","BRFSS","Disability","Mobility disability among adults","%","Crude prevalence","9.4",,,"7.8","11.3","3,931","3,051","POINT (-84.6004688 33.6991333)","13121010313","DISABLT","MOBILITY","CrdPrv","Mobility Disability"
"2023","GA","Georgia","Fulton","13121","13121011901","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Crude prevalence","20.8",,,"17.6","24.1","1,859","1,695","POINT (-84.3854641 33.7542232)","13121011901","SOCLNEED","FOODSTAMP","CrdPrv","Food Stamps"
"2023","GA","Georgia","Fulton","13121","13121011441","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","9.1",,,"7.8","10.5","3,919","3,106","POINT (-84.2974813 34.0180227)","13121011441","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress"
"2022","GA","Georgia","Fulton","13121","13121010535","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","82.0",,,"76.7","86.5","3,129","2,395","POINT (-84.5980957 33.5794014)","13121010535","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2023","GA","Georgia","Fulton","13121","13121011644","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","10.7",,,"8.5","13.3","3,686","2,803","POINT (-84.2624625 34.1048556)","13121011644","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity"
"2023","GA","Georgia","Fulton","13121","13121010525","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","33.3",,,"27.8","38.8","2,753","1,940","POINT (-84.5274213 33.5786965)","13121010525","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity"
"2022","GA","Georgia","Fulton","13121","13121010307","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","83.9",,,"79.0","88.1","5,425","4,138","POINT (-84.5448077 33.6396677)","13121010307","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2023","GA","Georgia","Fulton","13121","13121011421","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","19.6",,,"17.5","21.9","3,933","2,997","POINT (-84.332837 34.0405266)","13121011421","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","GA","Georgia","Fulton","13121","13121011301","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","28.5",,,"25.8","31.2","4,508","3,712","POINT (-84.4681656 33.6891521)","13121011301","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2023","GA","Georgia","Fulton","13121","13121010532","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","14.5",,,"12.9","16.3","3,765","2,819","POINT (-84.5095803 33.571262)","13121010532","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress"
"2023","GA","Georgia","Fulton","13121","13121010529","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","4.1",,,"3.7","4.6","6,290","4,729","POINT (-84.5088194 33.6027377)","13121010529","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma"
"2023","GA","Georgia","Fulton","13121","13121011651","BRFSS","Disability","Mobility disability among adults","%","Crude prevalence","6.0",,,"5.0","7.1","2,299","1,667","POINT (-84.2365186 34.0711108)","13121011651","DISABLT","MOBILITY","CrdPrv","Mobility Disability"
"2023","GA","Georgia","Fulton","13121","13121011508","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","3.2",,,"2.5","4.2","4,262","3,017","POINT (-84.2698014 34.155693)","13121011508","HLTHOUT","COPD","CrdPrv","COPD"
"2023","GA","Georgia","Fulton","13121","13121011642","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","5.6",,,"4.8","6.4","3,559","2,848","POINT (-84.2830678 34.0849938)","13121011642","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2023","GA","Georgia","Fulton","13121","13121010536","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","20.7",,,"17.5","24.0","3,887","2,876","POINT (-84.6089525 33.5987528)","13121010536","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","GA","Georgia","Fulton","13121","13121010314","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","10.5",,,"8.4","13.1","2,161","1,613","POINT (-84.610451 33.665133)","13121010314","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","GA","Georgia","Fulton","13121","13121011436","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","92.0",,,"90.7","93.2","3,190","2,571","POINT (-84.3169727 33.9991)","13121011436","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2023","GA","Georgia","Fulton","13121","13121011432","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","10.3",,,"8.5","12.3","4,784","3,823","POINT (-84.2815601 33.999701)","13121011432","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","GA","Georgia","Fulton","13121","13121011612","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","11.7",,,"10.2","13.2","3,462","2,738","POINT (-84.2018951 34.0064462)","13121011612","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","GA","Georgia","Fulton","13121","13121011437","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","20.2",,,"17.0","23.9","2,911","2,406","POINT (-84.3501378 34.0259119)","13121011437","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","GA","Georgia","Fulton","13121","13121011640","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","4.9",,,"4.3","5.6","5,189","4,355","POINT (-84.2789308 34.0769205)","13121011640","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","Fulton","13121","13121010521","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Crude prevalence","29.7",,,"24.6","34.6","2,215","1,751","POINT (-84.4679395 33.6112995)","13121010521","SOCLNEED","FOODSTAMP","CrdPrv","Food Stamps"
"2023","GA","Georgia","Fulton","13121","13121011204","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","11.5",,,"10.2","13.0","1,620","1,208","POINT (-84.4431077 33.7011945)","13121011204","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2022","GA","Georgia","Fulton","13121","13121011624","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","65.8",,,"61.8","69.6","4,015","2,929","POINT (-84.191633 34.0787883)","13121011624","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2023","GA","Georgia","Fulton","13121","13121010401","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","40.8",,,"36.5","44.9","4,589","3,438","POINT (-84.6521914 33.526692)","13121010401","SOCLNEED","LONELINESS","CrdPrv","Loneliness"
"2023","GA","Georgia","Fulton","13121","13121011651","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","2.6",,,"2.1","3.2","2,299","1,667","POINT (-84.2365186 34.0711108)","13121011651","HLTHOUT","COPD","CrdPrv","COPD"
"2023","GA","Georgia","Fulton","13121","13121011801","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence","1.2",,,"1.0","1.3","1,322","1,242","POINT (-84.4138181 33.7763494)","13121011801","HLTHOUT","STROKE","CrdPrv","Stroke"
"2023","GA","Georgia","Fulton","13121","13121011649","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","2.1",,,"1.8","2.5","5,387","3,984","POINT (-84.1627919 34.0489491)","13121011649","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2023","GA","Georgia","Fulton","13121","13121011421","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","15.1",,,"13.0","17.2","3,933","2,997","POINT (-84.332837 34.0405266)","13121011421","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2023","GA","Georgia","Fulton","13121","13121011655","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","90.1",,,"88.4","91.5","2,977","2,286","POINT (-84.311235 34.0864012)","13121011655","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2023","GA","Georgia","Fulton","13121","13121010525","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","38.0",,,"33.7","42.9","2,753","1,940","POINT (-84.5274213 33.5786965)","13121010525","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","GA","Georgia","Fulton","13121","13121010312","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","30.2",,,"26.0","34.6","3,336","2,723","POINT (-84.551583 33.7283103)","13121010312","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","GA","Georgia","Fulton","13121","13121011637","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","12.9",,,"10.8","15.5","2,836","2,238","POINT (-84.2725605 34.0474487)","13121011637","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","GA","Georgia","Fulton","13121","13121011310","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","21.3",,,"18.7","23.9","5,137","3,834","POINT (-84.4693599 33.6690588)","13121011310","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","GA","Georgia","Fulton","13121","13121010518","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","14.7",,,"12.7","17.0","3,897","2,991","POINT (-84.4809733 33.5771982)","13121010518","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","GA","Georgia","Fulton","13121","13121011509","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","4.2",,,"3.4","5.0","2,501","1,865","POINT (-84.3882045 34.1026211)","13121011509","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers"
"2023","GA","Georgia","Fulton","13121","13121011640","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","3.3",,,"2.9","3.8","5,189","4,355","POINT (-84.2789308 34.0769205)","13121011640","DISABLT","VISION","CrdPrv","Vision Disability"
"2022","GA","Georgia","Fulton","13121","13121011657","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","36.4",,,"32.6","40.3","3,082","2,228","POINT (-84.2001316 34.0867692)","13121011657","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration"
"2022","GA","Georgia","Fulton","13121","13121011618","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence","70.0",,,"67.3","72.7","4,647","3,406","POINT (-84.2649627 34.056505)","13121011618","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2023","GA","Georgia","Fulton","13121","13121011507","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","9.3",,,"7.5","11.8","4,947","3,280","POINT (-84.3406105 34.1590505)","13121011507","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2023","GA","Georgia","Fulton","13121","13121010315","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","29.5",,,"25.7","33.1","5,387","3,964","POINT (-84.5951183 33.6332765)","13121010315","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support"
"2023","GA","Georgia","Fulton","13121","13121011659","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","8.0",,,"7.0","9.3","2,824","2,072","POINT (-84.2167367 34.0320332)","13121011659","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress"
"2023","GA","Georgia","Fulton","13121","13121011202","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","14.3",,,"12.2","17.0","4,989","3,923","POINT (-84.4503095 33.6771978)","13121011202","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","GA","Georgia","Fulton","13121","13121011654","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","23.8",,,"20.4","27.7","2,794","2,151","POINT (-84.3143145 34.075416)","13121011654","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","GA","Georgia","Fulton","13121","13121011440","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","12.3",,,"10.6","14.1","2,352","1,908","POINT (-84.3012307 33.994623)","13121011440","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","GA","Georgia","Fulton","13121","13121011507","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","6.0",,,"4.4","8.6","4,947","3,280","POINT (-84.3406105 34.1590505)","13121011507","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2023","GA","Georgia","Fulton","13121","13121011647","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","35.7",,,"32.8","39.0","5,160","4,040","POINT (-84.3172449 34.0601602)","13121011647","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2023","GA","Georgia","Fulton","13121","13121010528","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","29.1",,,"25.5","33.0","4,398","3,161","POINT (-84.5568246 33.5677486)","13121010528","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","GA","Georgia","Fulton","13121","13121011632","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","26.9",,,"24.2","29.8","3,641","2,631","POINT (-84.1887996 34.0453986)","13121011632","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2023","GA","Georgia","Fulton","13121","13121010519","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.7",,,"76.9","82.5","4,472","3,407","POINT (-84.5973675 33.5678602)","13121010519","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","GA","Georgia","Fulton","13121","13121010801","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","16.3",,,"14.3","18.4","2,637","2,152","POINT (-84.4137587 33.6606758)","13121010801","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","GA","Georgia","Fulton","13121","13121010522","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","77.0",,,"74.2","79.6","5,467","3,949","POINT (-84.480216 33.6099139)","13121010522","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2023","GA","Georgia","Fulton","13121","13121011416","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","78.9",,,"76.1","81.6","5,612","4,302","POINT (-84.3455864 34.0649975)","13121011416","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2023","GA","Georgia","Fulton","13121","13121010524","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","36.2",,,"31.6","41.0","3,035","2,210","POINT (-84.5437711 33.5758835)","13121010524","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","GA","Georgia","Fulton","13121","13121011202","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","26.7",,,"22.0","32.0","4,989","3,923","POINT (-84.4503095 33.6771978)","13121011202","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity"
"2023","GA","Georgia","Fulton","13121","13121011510","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","5.8",,,"4.6","7.4","6,164","4,320","POINT (-84.3561473 34.1034616)","13121011510","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","GA","Georgia","Fulton","13121","13121011618","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","8.8",,,"6.9","11.2","4,647","3,406","POINT (-84.2649627 34.056505)","13121011618","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity"
"2023","GA","Georgia","Fulton","13121","13121011301","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","14.6",,,"12.6","16.7","4,508","3,712","POINT (-84.4681656 33.6891521)","13121011301","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress"
"2023","GA","Georgia","Fulton","13121","13121010532","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","25.0",,,"22.8","27.5","3,765","2,819","POINT (-84.5095803 33.571262)","13121010532","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2023","GA","Georgia","Fulton","13121","13121011416","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","37.1",,,"34.1","40.5","5,612","4,302","POINT (-84.3455864 34.0649975)","13121011416","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2023","GA","Georgia","Fulton","13121","13121011437","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","18.7",,,"16.4","21.5","2,911","2,406","POINT (-84.3501378 34.0259119)","13121011437","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","GA","Georgia","Fulton","13121","13121010534","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence","2.5",,,"2.2","2.9","3,847","3,028","POINT (-84.5933439 33.5330857)","13121010534","HLTHOUT","STROKE","CrdPrv","Stroke"
"2023","GA","Georgia","Fulton","13121","13121011635","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","4.2",,,"3.4","5.1","4,075","2,964","POINT (-84.1292804 34.0393237)","13121011635","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers"
"2023","GA","Georgia","Fulton","13121","13121011442","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","13.1",,,"11.5","14.9","2,344","1,907","POINT (-84.2914715 34.0140975)","13121011442","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","GA","Georgia","Fulton","13121","13121010537","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","13.0",,,"11.4","14.9","3,821","2,761","POINT (-84.4728281 33.5559839)","13121010537","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress"
"2023","GA","Georgia","Fulton","13121","13121011510","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","12.7",,,"10.6","15.0","6,164","4,320","POINT (-84.3561473 34.1034616)","13121011510","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","GA","Georgia","Fulton","13121","13121010402","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","9.5",,,"8.4","10.8","3,831","3,166","POINT (-84.7303953 33.5633353)","13121010402","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability"
"2023","GA","Georgia","Fulton","13121","13121010531","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","3.3",,,"2.8","3.8","3,166","2,396","POINT (-84.5020404 33.5832123)","13121010531","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","Fulton","13121","13121011426","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","4.4",,,"3.7","5.2","2,432","1,805","POINT (-84.2460359 34.0371527)","13121011426","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2023","GA","Georgia","Fulton","13121","13121010603","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","14.6",,,"12.1","17.5","3,466","2,597","POINT (-84.4699103 33.6453948)","13121010603","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","GA","Georgia","Fulton","13121","13121010519","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","10.9",,,"9.4","12.6","4,472","3,407","POINT (-84.5973675 33.5678602)","13121010519","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability"
"2023","GA","Georgia","Fulton","13121","13121010532","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","31.9",,,"28.1","35.8","3,765","2,819","POINT (-84.5095803 33.571262)","13121010532","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support"
"2022","GA","Georgia","Fulton","13121","13121011428","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","81.6",,,"76.2","86.2","2,776","2,191","POINT (-84.2819235 34.0315996)","13121011428","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2022","GA","Georgia","Fulton","13121","13121010535","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence","59.9",,,"56.8","62.8","3,129","2,395","POINT (-84.5980957 33.5794014)","13121010535","PREVENT","DENTAL","CrdPrv","Dental Visit"
"2023","GA","Georgia","Fulton","13121","13121011658","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","9.9",,,"7.7","12.5","3,931","2,979","POINT (-84.206042 34.0345148)","13121011658","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","GA","Georgia","Fulton","13121","13121011624","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","3.8",,,"3.1","4.5","4,015","2,929","POINT (-84.191633 34.0787883)","13121011624","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers"
"2023","GA","Georgia","Fulton","13121","13121010522","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Crude prevalence","27.1",,,"23.4","31.4","5,467","3,949","POINT (-84.480216 33.6099139)","13121010522","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2023","GA","Georgia","Fulton","13121","13121011441","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","4.4",,,"3.8","5.0","3,919","3,106","POINT (-84.2974813 34.0180227)","13121011441","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","Fulton","13121","13121011429","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","33.0",,,"29.2","36.9","5,546","4,113","POINT (-84.2645345 34.0321456)","13121011429","SOCLNEED","LONELINESS","CrdPrv","Loneliness"
"2023","GA","Georgia","Fulton","13121","13121011646","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","5.6",,,"4.8","6.5","3,059","2,496","POINT (-84.2914055 34.0521393)","13121011646","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
